timestamp,acceleration,pressure,model_velocity,stages,model_displacement,barometer_height,true_displacement,true_velocity
38.813,-0.0009610638291518934,98.329,-0.049865773787667905,0,1.750863149569316,6.411120646835355,2.9084972522121912,-0.048994722361565525
38.917,-0.0006987187154013553,98.336,-0.04995208247998467,0,1.7456726210433982,6.3575185233692935,2.906469448665843,-0.04909213191285184
39.021,-0.001030245809813632,98.337,-0.05004198863529585,0,1.7404729293454035,6.292994719513107,2.904334066395914,-0.049188089832403595
39.125,-0.0009873833850698797,98.338,-0.050146905353429805,0,1.7352631068579898,6.219115646741805,2.9020774892682613,-0.04928441401884859
39.229,-0.0010499234280301895,98.338,-0.050252845307711014,0,1.7300423198236106,6.153130155163213,2.899711274412007,-0.04938126836767087
39.333,-0.000642737383019026,98.328,-0.05034086366988558,0,1.7248114469567757,6.252694328391913,2.8974638077398085,-0.04947681914214914
39.437,-0.0013843163800550066,98.335,-0.050446270465565435,0,1.7195705159817323,6.233104557659092,2.895170183217861,-0.04957306054570473
39.541,-0.0009005141639849652,98.337,-0.05056508165385551,0,1.7143179256715224,6.184359265753539,2.8927897701096508,-0.04967132561149848
39.645,-0.0011580769140070498,98.326,-0.050672128389911114,0,1.7090535907492461,6.315053299390095,2.890567113725038,-0.049770211897972406
39.749,-0.0009442151987808816,98.343,-0.050781447579776096,0,1.7037780047988225,6.1645713876626225,2.8881211915353404,-0.049870023769930466
39.853,-0.0007403164609587607,98.331,-0.050869043226082544,0,1.6984921792769179,6.218818171545506,2.885731366477995,-0.04996846495298513
39.957,-0.001262543764032412,98.339,-0.05097319195778208,0,1.6931963830473569,6.142178009661931,2.883219784221134,-0.050067390723074694
40.061,-0.0010913000939762687,98.332,-0.05109559183839854,0,1.6878888062899555,6.1843814602900045,2.8807446170945843,-0.05016853843905861
40.165,-0.0009721372190651925,98.325,-0.05120289057867669,0,1.6825692852042677,6.334067803467094,2.8784504576523617,-0.05027016673021158
40.269,-0.0012039757368839203,98.334,-0.05131604845238605,0,1.6772383003746525,6.326875119899792,2.876126293687529,-0.050372878814663014
40.373,-0.0013115027437471175,98.336,-0.05144685333337887,0,1.6718946294817927,6.28811535030553,2.8737286107835747,-0.05047833531196701
40.477,-0.0011532027834937884,98.334,-0.05157501802079539,0,1.6665374921713756,6.2842823039003095,2.8713043996308065,-0.05058599812055564
40.581,-0.0009485862738392142,98.332,-0.051684311051776705,0,1.6611680070596015,6.312206441898592,2.868897558671977,-0.050693778119903735
40.685,-0.001086786350333368,98.327,-0.05179015042823368,0,1.655787335062641,6.416055482048157,2.8666082505330377,-0.05080130135888975
40.789,-0.0012338915616335008,98.329,-0.051910825679655964,0,1.650394884305031,6.477444958533744,2.864378220946876,-0.05091008020519572
40.893,-0.0009606705970317459,98.335,-0.05202494291190657,0,1.6449902243382697,6.436755967414722,2.862073728043952,-0.051019383338669975
40.997,-0.0009233367072319773,98.326,-0.052122911291728274,0,1.6395745359196807,6.540682762570065,2.8598859231500002,-0.051127514724596534
41.101,-0.0012093908689874114,98.33,-0.05223381312569167,0,1.6341479862499748,6.569779576375547,2.857714983092898,-0.0512358978817753
41.205,-0.0011127074772669238,98.335,-0.052354562239696895,0,1.6287093907309746,6.515226904250258,2.8554509243718966,-0.051345512927784595
41.309,-0.000936745568701484,98.336,-0.052461133798087256,0,1.6232589745370098,6.4485207660907236,2.853079976991525,-0.051454843894937624
41.413,-0.000836665387265572,98.331,-0.05255335116779755,0,1.6177982213187838,6.466149181906456,2.850713422335427,-0.05156247237785304
41.517,-0.0008262117005373421,98.332,-0.05263982077636331,0,1.612328176377687,6.465655719282316,2.84832833233353,-0.05166800680010272
41.621,-0.0012767599694742979,98.324,-0.052749175303203916,0,1.6068479485815497,6.5908137260150355,2.846084370211749,-0.051773869838157155
41.725,-0.0008929443282904931,98.343,-0.05286199992668769,0,1.6013561674695953,6.402917837353137,2.8435779809953132,-0.05188048493450191
41.829,-0.00048258774803965933,98.334,-0.05293352759465686,0,1.5958548000384853,6.374455791972545,2.8410193228816367,-0.051983643169285304
41.933,-0.0007066345061902536,98.324,-0.052995367151876804,0,1.5903464975116657,6.506817692039871,2.8386152071008683,-0.052082672195697496
42.037,-0.0011230469527981238,98.321,-0.053090510587744194,0,1.5848300318692055,6.673477017382107,2.8364049398092193,-0.052181256525683284
42.141,-0.0008978140416112577,98.333,-0.05319559535945348,0,1.5793031543599512,6.633189354361894,2.8341229154253993,-0.052280496324729066
42.245,-0.0009015191154741024,98.327,-0.05328916068362191,0,1.5737659470457113,6.689483304567526,2.831893201381615,-0.05237915503380706
42.349,-0.0005738748869187387,98.336,-0.05336588117174634,0,1.5682198848692321,6.596648495791772,2.8295283147026176,-0.05247568052100447
42.453,-0.0005359700972933337,98.323,-0.05342359311092537,0,1.562666832206533,6.716428979825516,2.8272993702997495,-0.05256833050384252
42.557,-0.0005816962303905623,98.331,-0.05348171175996494,0,1.5571077563532467,6.696952421230357,2.8250300042056717,-0.0526575779498196
42.765,-0.00045401869994734134,98.335,-0.05358942611272008,0,1.5459723580144875,6.610897008968881,2.8171536810022504,-0.052772449629958564
42.869,-0.0004444434559073782,98.327,-0.05363614614482454,0,1.5403966282570953,6.66653662147156,2.814810815031517,-0.0528742777815862
43.077,-0.0006252187062301185,98.335,-0.05374739100968684,0,1.5292287403930263,6.565626249099186,2.806820344416133,-0.052995150732416424
43.181,-0.0006231955915561062,98.333,-0.053812308553171734,0,1.5236356360157577,6.515011730247961,2.8042530551337768,-0.05310100707905298
43.285,-0.0007317157595084762,98.33,-0.05388276394342709,0,1.5180354922459345,6.528211137845077,2.8016886523254168,-0.05319696837393735
43.389,-0.0006917788565409178,98.33,-0.053956785663461654,0,1.5124278356663758,6.539460045285643,2.799123871443256,-0.053286259960174734
43.493,-0.0006340160907729324,98.33,-0.054025727000721974,0,1.5068127450078384,6.549210395494332,2.796557109811589,-0.05337013720894535
43.597,-0.0006564423404206575,98.323,-0.05409283083914404,0,1.5011905800001653,6.674178233342829,2.7941305637149907,-0.053449741406255004
43.701,-0.0006968344008715708,98.334,-0.05416320122969123,0,1.495561266332586,6.603300624656831,2.7916015054374337,-0.05352654894528354
43.805,-0.01641710839131825,98.329,-0.05505312625488509,1,1.489882017303388,6.620972668596932,2.7889932861206175,-0.05368895146470419
43.909,-0.02981205587272673,98.324,-0.057291704215661654,1,1.4840400861189196,6.716491486109942,2.786262249596193,-0.05406774751910455
44.013,-0.027031168054903434,98.33,-0.06008221327894465,1,1.4779366424092002,6.705616721854943,2.783223704752443,-0.05469305538000814
44.117,-0.03673630248453699,98.324,-0.06323278316604176,1,1.471524262594061,6.790016150685485,2.7799600940911575,-0.05557246277732901
44.221,-0.05354307348236104,98.331,-0.06776197213536665,1,1.4647125353183879,6.753990765968476,2.7761861186791696,-0.05681801719192876
44.325,-0.06369390512317688,98.328,-0.07369295644190121,1,1.4573568790323694,6.767541485935785,2.7718231960349873,-0.05853138298561643
44.429,-0.07099181076160943,98.335,-0.08053127508695629,1,1.4493372189928688,6.6682578670223664,2.7666463129400674,-0.06075350364344999
44.533,-0.08501145910624064,98.329,-0.08847810653913066,1,1.4405487311483123,6.672597140375978,2.7606729110553414,-0.06354193626773473
44.637,-0.09950383689733208,98.333,-0.09790756335036262,1,1.4308566763140587,6.613276034438029,2.753680193073002,-0.06698634446381589
44.741,-0.10588927602840277,98.339,-0.10842266664154697,1,1.4201275043544794,6.465115972729636,2.7454556440431572,-0.07112776573047219
44.845,-0.11077364236815337,98.337,-0.11952379981721402,1,1.4082742880986239,6.363829394654953,2.7359999770386207,-0.07595369199409428
44.949,-0.11565817446593929,98.325,-0.131132915711633,1,1.395240138891124,6.463931600723101,2.7255054352491754,-0.0814456747202157
45.053,-0.11908678064684383,98.331,-0.14317431479654386,1,1.3809761629046988,6.461329187844219,2.7138059911954744,-0.08758016575473038
45.157,-0.12094852233474264,98.337,-0.15549081197063244,1,1.3654455763128057,6.365433228545425,2.700763103074241,-0.09432069445186758
45.261,-0.1214618841562413,98.33,-0.16793081452721056,1,1.348627651734917,6.390899281176012,2.686508900463747,-0.10161956413112794
45.365,-0.12027661497748746,98.329,-0.1803358779012106,1,1.3305177837286393,6.4313714656959995,2.671063403617788,-0.10941834081492118
45.469,-0.12131548804772493,98.337,-0.19273332867756776,1,1.311118184986543,6.342803197598753,2.654273272169631,-0.11766727282975376
45.573,-0.12414712437012468,98.333,-0.20533204594234208,1,1.2904187855063078,6.327289448887738,2.6362044851105773,-0.12634218969933042
45.677,-0.1353747116457341,98.332,-0.21866184283421286,1,1.2683711032899272,6.330700026590905,2.6168066287116227,-0.1354737287334354
45.781,-0.12840784021732873,98.335,-0.23221319695013823,1,1.2449256012211412,6.287945698733208,2.596002379273894,-0.14503905232455747
45.885,-0.10681279105139382,98.338,-0.24427933119515793,1,1.220147989757586,6.203535215770854,2.5738868353504762,-0.15484882969075894
45.989,-0.10379664537496083,98.34,-0.2550656833083745,1,1.1941820490034025,6.097701428944016,2.550559584036819,-0.16475282994162987
46.093,-0.11115753948019258,98.337,-0.2660779623398894,1,1.167082579429691,6.052046569850351,2.526069349133982,-0.17476444504333327
46.197,-0.1079702349541574,98.33,-0.27730726802952177,1,1.138826547450482,6.124233564605166,2.5005321981958364,-0.18489476596184864
46.301,-0.09951701569610785,98.335,-0.28793126648238165,1,1.1094341436558632,6.1131326975805855,2.4739094679442215,-0.19507256345151436
46.405,-0.09238464870417176,98.328,-0.2977448144502423,1,1.078978987447367,6.215550396467363,2.4464116055105865,-0.2052132851280634
46.509,-0.08811499460650528,98.339,-0.30696545732144376,1,1.0475340533152395,6.136012974564226,2.417885649619352,-0.2152623016004007
46.613,-0.08398325828061085,98.336,-0.3157492278906199,1,1.0151528896842124,6.112667144892609,2.38844028782627,-0.22518567516938517
46.717,-0.07874412198242196,98.34,-0.3240457130833438,1,0.9818835527535665,6.030032914738854,2.358055864766506,-0.23494785493823023
46.821,-0.06203549096007037,98.34,-0.3312009143753996,1,0.9478107281257121,5.957230472873431,2.3268563494917096,-0.2444521693032589
46.925,-0.04770696493924097,98.338,-0.33674218350121,1,0.9130776870361287,5.92534011009984,2.2950475421362766,-0.2535647958537122
47.029,-0.03508018127648463,98.343,-0.3408817765234742,1,0.877841241114843,5.820150180151155,2.262684423623426,-0.26218611797554797
47.133,-0.035496116162771596,98.34,-0.34438640540936166,1,0.8422072956543357,5.775458874108053,2.2299014783046567,-0.2703020027669254
47.237,-0.02499557166145173,98.34,-0.34736663459526745,1,0.8062361375740953,5.738366791837205,2.1967617692496795,-0.27791063375454234
47.341,-0.016015559048074213,98.349,-0.34933387481120903,1,0.7700077110849588,5.5661702745715536,2.1632136749460713,-0.2849621695387228
47.445,-0.008147788925810888,98.347,-0.35042503032489725,1,0.7336202480178815,5.446049778204567,2.1294059251798965,-0.29142513199610864
47.549,-0.0022181502895565345,98.347,-0.3507987205831426,1,0.6971566129706637,5.342339465243383,2.095431215644549,-0.29728681817826613
47.653,0.0029335488342370755,98.336,-0.35059618127786546,1,0.6606840780738915,5.427486283491531,2.0615628688815097,-0.30254965613672685
47.757,0.006994950364783145,98.345,-0.34991456073856264,1,0.6242575194890375,5.367239654678558,2.027686862353985,-0.30722554106056005
47.861,0.010035025893859514,98.343,-0.34886366339215935,2,0.5879210518342403,5.34858851088128,1.9938897906634687,-0.3113359636045375
47.965,0.011998792938109685,98.347,-0.3476631026289714,2,0.5517016600011393,5.27284510021893,1.9601258930318732,-0.31492200794771197
48.069,0.013691469770005326,98.345,-0.34627240678422383,2,0.5156170135116535,5.240109299297098,1.926465482715079,-0.3180166671333292
48.173,0.015523543533154074,98.349,-0.34469842390853406,2,0.4796865303156303,5.151698164325974,1.8928675216558632,-0.3206503862389875
48.277,0.015631150211924315,98.352,-0.3430235776498644,2,0.44392498623459387,5.028869121260064,1.8593069784107379,-0.3228587331556062
48.381,0.015644677905559498,98.346,-0.3413424324038297,2,0.40833795371180204,5.017315897172539,1.8259115030561142,-0.32468304717568647
48.485,0.015035075896246267,98.351,-0.3396922830222104,2,0.3729241485096482,4.93298632416363,1.7925998858294254,-0.3261643335323027
48.589,0.014373185187037545,98.343,-0.3381082512619541,2,0.33767852072687193,4.987769324245226,1.7595221583040923,-0.32734293978157386
48.693,0.0007838339660686568,98.353,-0.337265284082067,2,0.3025590968889831,4.884106756652811,1.7264332292830202,-0.32832197557298803
48.797,9.032911448481236e-05,98.348,-0.3371650254179527,2,0.2674887207949823,4.873532191003503,1.6933655548503996,-0.32919444162845246
48.901,0.0014969130631531367,98.347,-0.33702768664078997,2,0.23243069976792557,4.884066384905295,1.660346533915031,-0.32996719157532295
49.005,0.0012800201309596717,98.349,-0.33682848393077053,2,0.1973901788982047,4.865939188799708,1.6273511739531223,-0.33064397319878525
49.116,0.0011253288414617892,98.354,-0.33663649627034214,2,0.16001287249704393,4.771538331156902,1.59198037462422,-0.331242312742939
49.22,0.001348744353814616,98.353,-0.33645304228026224,2,0.1250122164924128,4.708486203161103,1.5588993870931667,-0.3317613213493819
49.324,0.0016588205666803481,98.35,-0.33624184672047097,2,0.09003208226437492,4.703237053625348,1.5258599969505682,-0.3322066663185097
49.428,0.0013168016942372894,98.362,-0.3360323121789778,2,0.055073826001603855,4.5120144119018,1.4926602208938453,-0.3325863058538272
49.532,0.000873492601567713,98.36,-0.33586361469167036,2,0.020135237804330422,4.375652008740425,1.4593570630989563,-0.3329110845345034
49.636,0.00041700421641392097,98.354,-0.3357417066732097,2,-0.014788238906645462,4.352966895439699,1.4260700127780992,-0.33319123905361414
49.74,0.0003793833387191862,98.355,-0.3356454923364172,2,-0.0497003732551458,4.322032316742067,1.3927878801014273,-0.3334338733663019
49.844,0.0005518178426109304,98.356,-0.3355422676910626,2,-0.08460213677657448,4.283475617455291,1.3595033678392423,-0.33364210369006647
49.948,0.0005980114574889973,98.355,-0.3354276743835318,2,-0.11949257376445313,4.269387605711583,1.3262441525999853,-0.33381826801569303
50.052,0.0003635400636122429,98.363,-0.335322871520509,2,-0.15437160215146298,4.135176426079325,1.2928805166040052,-0.3339665990656114
50.156,-0.00015132111756471442,98.364,-0.33525703395138906,2,-0.1892417572360014,4.003089521975892,1.2594118393607696,-0.3340937355546565
50.26,-0.000360695483341478,98.354,-0.33522885663071056,2,-0.22410702354627032,4.0471211621531245,1.2260234281416618,-0.3342054542965602
50.364,-0.0002146015009982009,98.358,-0.3352039698899707,2,-0.2589695305253455,4.029090016539897,1.1926484081646553,-0.3343036407783596
50.468,-0.0004063467666898876,98.365,-0.33518145701596486,2,-0.29382957272445626,3.9071914856531205,1.159176073025532,-0.3343899141830313
50.572,0.000276659823439158,98.367,-0.3351333985530884,2,-0.32868594521404676,3.770425949274124,1.125593816334706,-0.334462940119569
50.676,0.00012400903483238064,98.366,-0.33505776158853273,2,-0.3635358855414108,3.6681615286733895,1.0919416588769462,-0.3345212962362971
50.78,-0.0004855818223776365,98.364,-0.3350217611895595,2,-0.3983800207258713,3.61331999703789,1.0582664622611775,-0.3345703343040041
50.884,-0.0004983792791902265,98.366,-0.3350181249829155,2,-0.43322209480683976,3.5383574037265966,1.0245440863212825,-0.33461418105771196
50.988,-3.5173006954896616e-05,98.368,-0.33499106751786956,2,-0.4680625728168803,3.445175166948159,0.9907579499268211,-0.3346510440700507
51.092,-8.314841526685466e-05,98.367,-0.33494241804789954,2,-0.5028991140663001,3.382947444991963,0.956943122344387,-0.33467947083864374
51.196,-0.00027289426190768026,98.368,-0.3349061300831871,2,-0.5377312385691163,3.317219607174342,0.9230949954140164,-0.3347015175289691
51.3,-0.0006933733848430775,98.357,-0.33490157381689256,2,-0.5725612391719201,3.4374057739851165,0.8894052758507233,-0.3347208814345383
51.404,-0.0010778447594900853,98.361,-0.33493887497647234,2,-0.6073929425091772,3.4882285422867247,0.8557965243307698,-0.3347419860157915
51.508,-0.0011360807129361284,98.371,-0.3349991969171129,2,-0.6422297222476434,3.3804151013802333,0.822100683613397,-0.3347669896186853
51.612,-0.0005104804363573918,98.363,-0.3350300159129507,2,-0.6770712413148064,3.413096937572461,0.7884671851915213,-0.3347925435057608
51.716,-0.0007779016301126825,98.363,-0.3350422095964815,2,-0.7119149970412967,3.446417406592334,0.7548980930989463,-0.33481675418905493
51.82,-0.0010631788471826306,98.372,-0.3350831435973754,2,-0.746761515407377,3.3376671642981597,0.7212430982543122,-0.3348426432589355
51.924,-0.0013848569662214692,98.378,-0.3351556392757469,2,-0.7816139321167791,3.148013978387662,0.6874160209168164,-0.33487319032812135
52.028,-0.001478842009720581,98.367,-0.3352497494385703,2,-0.8164750123299234,3.1543238084421916,0.6536178713467342,-0.334909999029913
52.132,-0.0010620883762322655,98.381,-0.33532707563471426,2,-0.8513450072337339,2.943796848123931,0.6196268077970485,-0.3349508718717771
52.236,-0.0009524856423367196,98.375,-0.33537703129975427,2,-0.886221620794326,2.8531585562736614,0.5855697467988391,-0.33499266194475397
52.34,-0.0010822219741285029,98.377,-0.33542803391188497,2,-0.9211034841853334,2.7455688429043565,0.5514295766791835,-0.33503538813743483
52.444,-0.0009372869152599121,98.381,-0.33547824619020766,2,-0.955990610750642,2.5914386295119898,0.5171592269200497,-0.33507889668894886
52.548,-0.0010023537008356433,98.377,-0.335524305318319,2,-0.9908827434290851,2.5218782783615827,0.4828462099850864,-0.3351226698377691
52.652,-0.0008769304926347547,98.38,-0.33556722591245397,2,-1.025779503053085,2.4187150721994626,0.4484568184703752,-0.3351663836538958
52.756,-0.0018667419310814952,98.38,-0.33565509469456173,2,-1.0606830637246496,2.33253399966651,0.41400440621911877,-0.33521447572855084
52.86,0.0006264649559690459,98.382,-0.335664786913342,2,-1.0955916975682602,2.230182698309344,0.37948043978683416,-0.335258800962393
52.964,-7.106397033829095e-06,98.375,-0.33557777808435185,2,-1.13049631094814,2.2554029233929973,0.34502396733652607,-0.33529013782751615
53.068,-0.012454070512356415,98.373,-0.3361709570997145,2,-1.1654272451777112,2.316552656133345,0.3106051255513901,-0.3353769125881253
53.172,-0.011439819273771669,98.386,-0.33735863718466763,2,-1.2004507840804988,2.1725816361018033,0.27595843683986815,-0.33557242200322834
53.276,-0.009328757692820513,98.391,-0.33838380100300486,2,-1.2355893908662599,1.9693009805983894,0.24103994489078104,-0.33584990586318314
53.38,-0.007919768273439461,98.389,-0.33922592216932484,2,-1.2708250964712207,1.8237169785338845,0.2059259150041051,-0.33618317742698384
53.484,-0.0065635293596954785,98.389,-0.3399242514623223,3,-1.3061409055000661,1.6996178503891493,0.1706521878952628,-0.3365525238773225
53.588,-0.005780229452348283,98.384,-0.3404007883395948,3,-1.3415178075697656,1.6741540738812986,0.1353393461688491,-0.336932449829548
53.692,-0.005148589849953873,98.398,-0.34080374836236077,3,-1.376940443478267,1.4381537883944826,0.0997840916480131,-0.33731472203587004
53.796,-0.004675729533761009,98.386,-0.34114927438936016,3,-1.4124020006613562,1.4222597725436457,0.06421267805307843,-0.3376933589857891
53.9,-0.003577759330596877,98.389,-0.34141311722935297,3,-1.4478952450255291,1.3690127508147745,0.028595792682476043,-0.3380606682823369
54.004,0.001113865996503655,98.387,-0.34137590110177213,3,-1.4834002739787473,1.3602659553525536,-0.006992972353226102,-0.33838802810241714
54.108,0.01286407770286971,98.402,-0.34048370944845097,3,-1.5188569737273587,1.123220434328358,-0.04269693685167556,-0.33859505125090134
54.212,0.03364710767890827,98.391,-0.3378997892276445,3,-1.5541329156585177,1.0901913555271743,-0.0781483160861716,-0.3385265173074327
54.316,0.07010755841006475,98.396,-0.3323392080100642,3,-1.5889853435148784,0.9895335522813623,-0.11312365100530374,-0.3379157648210952
54.42,0.11997599916935202,98.408,-0.3222895244349809,3,-1.6230260376020205,0.7174015867444327,-0.14735308437255532,-0.33637317121585875
54.524,0.1637953856548551,98.396,-0.30736807384316844,3,-1.655768232712484,0.6693453992166868,-0.1801369266949024,-0.33350965873601107
54.628,0.20552707117494903,98.389,-0.28799796750706497,3,-1.686727266862696,0.7455873273082014,-0.21091389995416035,-0.32901637506333126
54.836,0.23797644433544718,98.407,-0.24154292473207656,3,-1.7417995196555662,0.4512044640430522,-0.2707447314739302,-0.31814019565884055
54.94,0.2536063403579637,98.396,-0.21581528134706562,3,-1.7655821463716814,0.4762498819241665,-0.29369670282089244,-0.30595725867371665
55.044,0.25930941175686545,98.397,-0.18897832365614095,3,-1.786631413831848,0.4849642833306439,-0.31390636065087807,-0.29251077051380087
55.148,0.24528674231327297,98.401,-0.16257398506353837,3,-1.8049121338852725,0.42934575259273294,-0.33149643606996376,-0.2779950256716393
55.252,0.22784829113053295,98.403,-0.1378056247435069,3,-1.8205318735952387,0.3524879278847234,-0.34666591781036993,-0.26269270374873516
55.356,0.2048162278894914,98.392,-0.11514173117351206,3,-1.8336851361029236,0.4703722309787474,-0.3594458097092774,-0.24688713165886156
55.46,0.1750323350967523,98.396,-0.09522426731727378,3,-1.8446241680244444,0.5142344526411883,-0.37018927726563,-0.2308876507263875
55.564,0.146381564902059,98.407,-0.07834540593638194,3,-1.8536497910336345,0.38051832122014484,-0.37937421259932214,-0.21499417910151053
55.668,0.1197616982908485,98.395,-0.0643406176693971,3,-1.861069464261135,0.4565055978038348,-0.3870833000041553,-0.1994551487443862
55.772,0.09408427718943982,98.394,-0.053055288363468414,3,-1.8671740513748438,0.5442799731712822,-0.39357373038237753,-0.1844782031535567
55.876,0.07096445268648804,98.399,-0.04430741582896646,3,-1.8722369119928504,0.5467711325237659,-0.3991766822796684,-0.17023376748163024
55.98,0.05111433594399004,98.401,-0.03779398023922789,3,-1.8765061845883964,0.5196940321549989,-0.4041384640725655,-0.1568476768117444
56.084,0.03378484652447963,98.404,-0.0332138841699134,3,-1.880198593537672,0.4501451402150214,-0.4086875973220704,-0.14440652914520466
56.188,0.019255668120834405,98.403,-0.03029043882740333,3,-1.8835008183335324,0.405534339574622,-0.4129607726972703,-0.13296414284279398
56.292,0.0073174695728940985,98.399,-0.028743297086375703,3,-1.8865705726010489,0.4309341943327455,-0.41702466932931437,-0.12254426050227753
56.396,-0.002697629222092746,98.405,-0.028337726807180268,3,-1.8895387858435138,0.36182803392463275,-0.42108067013095923,-0.1131478354860682
56.5,-0.010406433401133591,98.404,-0.028853799482634276,3,-1.892512745210584,0.3175812409609796,-0.4251949749209737,-0.10475624836672547
56.604,-0.01639554317977799,98.41,-0.030082163683887882,3,-1.8955774152952432,0.1856177478714134,-0.42952081556149185,-0.09733398088725338
56.708,-0.021125193492101603,98.393,-0.031867903409871834,3,-1.8987988187841187,0.3377956676755176,-0.433843862166716,-0.090835152032432
56.812,-0.024338146648699415,98.406,-0.03406665851623969,3,-1.9022274160042765,0.2729949344992598,-0.4384118962199753,-0.085205575143144
56.916,-0.026429598174276037,98.402,-0.036541242666080616,3,-1.9058990268657572,0.2796327731408558,-0.4431858463320582,-0.08038372576498543
57.02,-0.027064085672828305,98.394,-0.03915757564517644,3,-1.9098353654179427,0.4140536126287025,-0.44806116100874327,-0.07630163809015321
57.124,-0.02788998572469256,98.41,-0.04184984877689374,0,-1.9140477514878904,0.2842428892759027,-0.4532965039497496,-0.07289228559917306
57.228,-0.027170399653308554,98.404,-0.04471298881654978,0,-1.9185490190427494,0.2628770578452786,-0.4588082668661565,-0.07010495979587596
57.332,-0.026194704635041813,98.389,-0.047487974239543984,0,-1.9233434691216662,0.48193585965696994,-0.4643646443948861,-0.06786860777728182
57.436,-0.024905203835904735,98.398,-0.0501451694800332,0,-1.9284203925950842,0.5384009237053099,-0.4701094118358482,-0.06611666086006374
57.54,-0.023206883629130787,98.401,-0.052646998028215014,0,-1.9337655853055131,0.5414701933929218,-0.47607950251638514,-0.06478555083326071
57.644,-0.02139338779022155,98.404,-0.054966212142021326,0,-1.9393614722343653,0.49612229133450275,-0.48230403538095823,-0.06381542225533123
57.748,-0.019534529479949887,98.395,-0.05709446384007022,0,-1.945188627385434,0.5966014106724212,-0.4886301512816626,-0.06315152750843583
57.852,-0.017250020303866177,98.405,-0.059007260428828645,0,-1.9512259170474167,0.5288643627375246,-0.49519496891421483,-0.06274228388760991
57.956,-0.015550833030221926,98.414,-0.06071290480220132,0,-1.9574513656394306,0.3249211034664543,-0.5021054204606143,-0.06254205593471933
58.06,-0.01363744573266426,98.406,-0.0622306952978714,0,-1.9638444328446343,0.2673806430634913,-0.5092077960080696,-0.06251154888026406
58.164,-0.01155306608241144,98.411,-0.06354060191225533,0,-1.9703845402995608,0.13808163082515365,-0.5165486997006303,-0.0626134691556643
58.268,-0.00989332069753409,98.402,-0.06465581402481249,0,-1.9770507539282882,0.16547392840026326,-0.5239648083709969,-0.0628154395430919
58.372,-0.00822376177349523,98.406,-0.065597902313306,0,-1.9838239471778703,0.129655766530259,-0.5314981144445529,-0.06309049848837225
58.476,-0.006538724305378822,98.408,-0.06636555158940746,0,-1.9906860467808114,0.06804638128042603,-0.5391555625150035,-0.06341420874539475
58.58,-0.005155349994320204,98.405,-0.06697364345299181,0,-1.9976196849230161,0.06211960783274163,-0.5468705596176893,-0.06376598957588833
58.684,-0.0039975390044224715,98.403,-0.06744959368092643,0,-2.00460969325398,0.09078277326618925,-0.5545987440616088,-0.06413000917376756
58.788,-0.002801872757916196,98.408,-0.06780316309256804,0,-2.0116428366062014,0.0400509714078288,-0.5624009705230087,-0.06449300490760823
58.892,-0.001987361200106115,98.397,-0.06805220325838521,0,-2.0187073156564512,0.16956282480007423,-0.5701024827312023,-0.06484469307749724
58.996,-0.0011518558060978025,98.402,-0.06821544254270781,0,-2.025793233238108,0.20924876192674485,-0.5777772952161104,-0.06517775227280638
59.1,-0.0004707470073035978,98.404,-0.06829981788900469,0,-2.0328920267805572,0.21416587508469506,-0.5854494421884073,-0.06548624892313201
59.204,6.753049210344335e-05,98.407,-0.0683207851477951,0,-2.0399962981384707,0.17166722641261092,-0.5931556724834062,-0.06576636577711174
59.308,0.0004648693759487987,98.402,-0.06829310035465638,0,-2.047100220184598,0.21250682394453013,-0.6008154556208231,-0.06601607207310484
59.412,0.001203381121447808,98.402,-0.06820635132879177,0,-2.0541981916721372,0.24981453068924997,-0.6084262907248729,-0.06623254072860041
59.516,0.0014342401447424776,98.401,-0.06806919502294986,0,-2.061284520082428,0.2992988868903358,-0.6159723067777798,-0.0664140727352022
59.62,0.0018738468412350516,98.405,-0.06789717449967902,0,-2.0683547712976047,0.2806219610828043,-0.623511567637392,-0.06656070031528928
59.724,0.001936672096599502,98.406,-0.06769902751491164,0,-2.0754057738023635,0.2475392712385361,-0.6310542234168621,-0.06667329568294532
59.828,0.0030826714740261134,98.405,-0.0674380216492391,0,-2.0824329003588997,0.23322773185894385,-0.6385769947760167,-0.0667490061665626
59.932,0.0026755715042346808,98.392,-0.06713859301436953,0,-2.0894308843214073,0.42528671237056526,-0.6458910070872894,-0.06678760574168857
60.036,0.0030173638131803394,98.409,-0.06684256037786396,0,-2.0963979042978034,0.33007211256277597,-0.6532542454571677,-0.06679319762074803
60.14,0.0029270673336206157,98.4,-0.06653344995823032,0,-2.1033334568352804,0.3847570917336735,-0.6605310028053387,-0.06676769555900165
60.244,0.0025544313272721116,98.409,-0.06624841202786391,0,-2.110238113658557,0.29155688254566076,-0.6678555363811155,-0.06671659971129282
60.348,0.002616732544939561,98.417,-0.06597951150650891,0,-2.1171139656823446,0.0806690309895515,-0.6753335773680345,-0.06664407272110089
60.452,0.0024040807623431624,98.412,-0.06571842921453022,0,-2.1239622585998386,-0.03021559194613784,-0.6828760017792982,-0.06655296630686697
60.556,0.002275474905337363,98.403,-0.06547509231981083,0,-2.130784321719624,0.013711971085595541,-0.6903466976965748,-0.06644681106069585
60.66,0.00243145150491368,98.408,-0.06523033214647778,0,-2.137581003791871,-0.02312138206465645,-0.6978171760114703,-0.06632698142451518
