timestamp,acceleration,pressure,model_displacement,model_velocity,barometer_height,true_displacement,true_velocity,barometer_levels,stages
48.173,-0.32382256,102.191,-0.06054685175006119,-0.14978324352949912,-0.06615366414318631,-0.050477092754486266,-0.055173170274578194,0.0,1.0
48.277,-0.34967554,102.18,-0.07794544792352635,-0.18480514442175655,0.023908452781130136,-0.0541029048460532,-0.05804968261534626,0.0,1.0
48.381,-0.3684226,102.192,-0.09910692037777606,-0.22214624892920254,0.01591921149596392,-0.06073899488123326,-0.06518699127886919,0.0,1.0
48.485,-0.3823174,102.194,-0.12424013120387477,-0.26118472849577634,-0.0062478583805570575,-0.0717666566597778,-0.07748592209861267,0.0,1.0
48.589,-0.39196822,102.189,-0.1534970112690176,-0.3014475804492825,0.010116738064423293,-0.08369548643342024,-0.09048774973304433,0.0,1.0
48.693,-0.39840782,102.2,-0.18698473652134756,-0.3425471359416833,-0.05544402367392688,-0.10408493688694495,-0.11219638772809094,0.0,1.0
48.797,-0.38455695,102.196,-0.2247267753866154,-0.3832613037750112,-0.08397509242961886,-0.12904734901539844,-0.13713073768005735,0.0,1.0
48.901,-0.35669056,102.201,-0.2665902843131883,-0.421806175582112,-0.14450782042872123,-0.1611278034668484,-0.16743801397142166,0.0,1.0
49.005,-0.31751272,102.195,-0.3122811722337465,-0.4568647459670909,-0.15299339997848097,-0.19502538343200113,-0.19650702022441696,0.0,1.0
49.109,-0.27199706,102.186,-0.36138914027343766,-0.4875192547962075,-0.09367389439824554,-0.22451441640545045,-0.21769862300012005,0.0,1.0
49.213,-0.22395219,102.205,-0.41343218959383704,-0.5133086167499427,-0.17822335193592267,-0.2628217740868995,-0.2461389261859898,0.0,1.0
49.317,-0.17826293,102.201,-0.4679038754289001,-0.5342238031551244,-0.2224263381591347,-0.3053428569974966,-0.27562310313265165,0.0,1.0
49.421,-0.13589305,102.197,-0.5243126287697997,-0.5505599149391056,-0.23049559892598845,-0.34824581924177256,-0.30171869731812545,0.0,1.0
49.525,-0.09236772,102.2,-0.5821880770467363,-0.5624294750019908,-0.2573724258106699,-0.3929490647628719,-0.3262749773521224,0.0,1.0
49.629,-0.05590482,102.206,-0.6410816714063126,-0.5701396472975612,-0.32254798291933107,-0.4424325901968796,-0.35254306723158774,0.0,1.0
49.733,-0.025936509,102.205,-0.7005974936741425,-0.5743953963145614,-0.3702531296215923,-0.49437344991589305,-0.3776464507251577,0.0,1.0
49.837,-0.0024264394,102.207,-0.7604113083034625,-0.5758702696338297,-0.4238491452943356,-0.5487469172968568,-0.4016241496725908,0.0,1.0
49.941,0.016026165,102.2,-0.8202650426877902,-0.5751630839109422,-0.41707999660739364,-0.5996387673248266,-0.41824072655459055,0.0,1.0
50.045,0.02958747,102.21,-0.8799586641445917,-0.5727911748737098,-0.48053376107108187,-0.6533993244756696,-0.4353242146899936,0.0,1.0
50.149,0.039070386,102.206,-0.9393432954775848,-0.5692209661453964,-0.5042793312656411,-0.7059631987742031,-0.4484133903022689,0.0,1.0
50.253,0.045268103,102.204,-0.9983142246900353,-0.5648353648632767,-0.5074145848503876,-0.7554087268035428,-0.45602482191621146,0.0,1.0
50.357,0.049202193,102.202,-1.0568016549653558,-0.5599229096621278,-0.49268007145926956,-0.8003082901171568,-0.45743788389619866,0.0,1.0
50.461,0.05017876,102.213,-1.1147649114676261,-0.5547550999969247,-0.5568163190172827,-0.8480427397941914,-0.46146219471153516,0.0,1.0
50.565,0.049333032,102.219,-1.1721903619944594,-0.549580487057567,-0.6540795041533414,-0.9011653187765597,-0.47043183965687296,0.0,1.0
50.669,0.047008783,102.215,-1.2290862243710297,-0.5445707124918704,-0.7071729212396587,-0.9550558646143661,-0.47867194347796077,0.0,1.0
50.773,0.043972418,102.207,-1.2854755653044752,-0.5398396900743248,-0.6919661641900987,-1.003425217691798,-0.47958419080873316,0.0,1.0
50.877,0.040745277,102.225,-1.3413898164358902,-0.5354343701452019,-0.8052521213925835,-1.058185360858326,-0.48701244714790143,0.0,1.0
50.981,0.036220185,102.22,-1.3968668763105436,-0.5314321659058335,-0.8646851411615646,-1.1137883902517658,-0.49406337682951923,0.0,1.0
51.085,0.031963374,102.227,-1.4519514532287876,-0.5278866209834817,-0.962975135751811,-1.1734900188329402,-0.5042902996224238,0.0,1.0
51.189,0.027850155,102.219,-1.5066899260279691,-0.5247763174623254,-0.9863442221740217,-1.2300801006738729,-0.5095285599171875,0.0,1.0
51.293,0.023062626,102.218,-1.5611289948800358,-0.5221288527697329,-0.9943821176896501,-1.2824254515041131,-0.5093375790999555,0.0,1.0
51.397,0.019186871,102.219,-1.6153161529281288,-0.5199318789243702,-1.0038905432482614,-1.331063999918849,-0.505128089140114,0.0,1.0
51.501,0.015990477,102.215,-1.6692939487817433,-0.5181026567220692,-0.9789451830062933,-1.3733347850690256,-0.49467728117915977,0.0,1.0
51.605,0.011680145,102.243,-1.7231018037192964,-0.5166637843847279,-1.1561425175817992,-1.427940617467204,-0.49892311164749537,0.0,1.0
51.709,0.009742434,102.232,-1.7767769106393037,-0.5155498102307323,-1.2279811568131243,-1.484230943718644,-0.5042847038791509,0.0,1.0
51.813,0.007623747,102.228,-1.8303471327470118,-0.5146467687636618,-1.2567011741008058,-1.538139458414354,-0.5062578531808142,0.0,1.0
51.917,0.004078863,102.226,-1.883838752840506,-0.5140382330343132,-1.2620778163336688,-1.5878058091959903,-0.5033772652248554,0.0,1.0
52.021,0.0026164318,102.234,-1.9372806249990628,-0.5136900777071719,-1.3198325211960693,-1.6383401604725258,-0.5018443615647238,0.0,1.0
52.125,0.0012580159,102.232,-1.9906939165741293,-0.513488606428728,-1.3513737889628057,-1.687343107848601,-0.4988983485098231,0.0,1.0
52.229,0.00030841352,102.223,-2.044092496017647,-0.5134071521004666,-1.309170313015118,-1.728448034116792,-0.4879548839799708,0.0,1.0
52.333,-0.0014155454,102.239,-2.097489833520562,-0.5134647229555999,-1.3839025156479687,-1.7729586733487233,-0.48230150349705214,0.0,1.0
52.437,-0.003080559,102.239,-2.150902322173387,-0.5136985203679655,-1.4458049053917268,-1.8194620524885177,-0.47963836409656874,0.0,1.0
52.541,0.0026071344,102.229,-2.2043282484316635,-0.5137231384450573,-1.423561543500708,-1.860307733688495,-0.4713328882434637,0.0,1.0
52.645,-0.0005088232,102.244,-2.257749780996456,-0.5136140262624252,-1.5087490390279947,-1.9056954420333845,-0.46912738622406935,0.0,1.0
52.749,0.0001505122,102.237,-2.311166608600675,-0.5136326584341008,-1.5290147617905938,-1.94942844569131,-0.4654871138859168,0.0,1.0
52.853,-0.00053533446,102.239,-2.364585445637198,-0.5136526691913608,-1.557206023159398,-1.9924166588114756,-0.46160048946278737,0.0,1.0
52.957,-0.0011917008,102.241,-2.418009993136467,-0.5137424750253561,-1.5925523770396024,-2.0354151977381725,-0.4583141615428786,0.0,1.0
53.061,-0.001703649,102.241,-2.471447039564521,-0.5138930332064632,-1.6197766133608358,-2.077740129873286,-0.4548093625855103,0.0,1.0
53.165,-0.0025184564,102.241,-2.5249033315906084,-0.5141125826798383,-1.6399298062392833,-2.118872681130941,-0.45056749257780143,0.0,1.0
53.269,-0.0018554011,102.248,-2.578382867100671,-0.5143400232829157,-1.7047364820365685,-2.1629494220821206,-0.450119421086232,0.0,1.0
53.373,0.006387297,102.255,-2.631861975276008,-0.5141043647043411,-1.8085875288180042,-2.213139981079294,-0.4562615027762189,0.0,1.0
53.477,0.02660463,102.241,-2.6852396190343346,-0.5123887844942514,-1.7940569663034196,-2.258201330605906,-0.45593005802880027,0.0,1.0
53.581,0.06027452,102.242,-2.7382931314026293,-0.5078710687421264,-1.784083321768879,-2.2989547132832624,-0.4508671236450727,0.0,1.0
53.685,0.11049308,102.25,-2.790649966947066,-0.49899115326628113,-1.8295589868216091,-2.3406352527127257,-0.4472062149877022,0.0,1.0
53.789,0.16590253,102.252,-2.8417976731332115,-0.48461858108267225,-1.8805047815732834,-2.383413063753884,-0.44470036614153563,0.0,1.0
53.893,0.23143761,102.245,-2.8911235978843437,-0.4639568949006503,-1.8709219607042387,-2.4214747246857433,-0.43671553377999556,0.0,1.0
53.997,0.28684878,102.257,-2.9379736685094997,-0.43700600173696946,-1.945888872218214,-2.462463771083489,-0.4319947269094003,0.0,1.0
54.101,0.34134263,102.25,-2.981723663113461,-0.4043400483392189,-1.9575455009523686,-2.5000246809175852,-0.4230296321817998,0.0,1.0
54.205,0.3802851,102.261,-3.0218237468068163,-0.3668154073022319,-2.0437862955040593,-2.5406924413484986,-0.4172494549763597,0.0,1.0
54.309,0.40669343,102.268,-3.057844559186504,-0.3258925230763869,-2.1663371078688787,-2.5868950637876713,-0.41663377912338617,0.0,1.0
54.413,0.41455162,102.269,-3.089516734905616,-0.2831877792142351,-2.276435603148207,-2.6364327212670755,-0.41798350525911004,0.0,1.0
54.517,0.41270283,102.257,-3.116731368006932,-0.24017054965719514,-2.280566831355722,-2.679014280113072,-0.4099951083730523,0.0,1.0
54.621,0.39647093,102.264,-3.139521099316674,-0.19809351399168337,-2.3290313865461383,-2.7188676671101026,-0.3986301361820006,0.0,1.0
54.725,0.37141466,102.255,-3.158046462202,-0.1581634645722806,-2.3010168002444455,-2.749145149582567,-0.3771663576727188,0.0,1.0
54.829,0.3385433,102.262,-3.172575736201065,-0.12124565079435728,-2.322248292042632,-2.775017088167884,-0.352768867638011,0.0,1.0
54.933,0.30193844,102.264,-3.183453421338665,-0.08794060185179162,-2.351181342097226,-2.797530822269872,-0.32714175704580456,0.0,1.0
55.037,0.2628254,102.258,-3.1910721224970393,-0.05857288196310471,-2.329198838937458,-2.81248666668457,-0.29613927824533043,0.0,1.0
55.141,0.22243145,102.259,-3.195851567696857,-0.0333395257256934,-2.3136023191458612,-2.82130901075292,-0.26225696215610195,0.0,1.0
55.245,0.18251777,102.261,-3.198223895686763,-0.012282166387886862,-2.3115629574627676,-2.8259999035982313,-0.2282330818501318,0.0,1.0
55.349,0.16026405,102.258,-3.1985743589715834,0.005542487833647729,-2.285742987170275,-2.825068745632681,-0.1926243948629079,0.0,1.0
55.453,0.11927676,102.258,-3.197242061894732,0.02007860979810326,-2.2612303622832575,-2.8194614756935485,-0.15681054322630636,0.0,1.0
55.557,0.08815591,102.263,-3.1945929885296103,0.030865108761936034,-2.274621744703911,-2.81333663038209,-0.1254138271108067,0.0,1.0
55.661,0.059813045,102.261,-3.1909829091832815,0.03855949405208185,-2.27090354321084,-2.805526718189845,-0.0966436545472664,0.0,1.0
55.765,0.035842557,102.27,-3.1867140690454123,0.043533585522323365,-2.3317973276969535,-2.8022409855038695,-0.07684580709742717,0.0,1.0
55.869,0.015993724,102.272,-3.1820464108445226,0.04622907218709538,-2.3985890610375464,-2.8037724585258554,-0.06507143427359269,0.0,1.0
55.973,-0.00039082137,102.256,-3.1771963970886796,0.04704042311757752,-2.3394584638271367,-2.7985996816497596,-0.047876555480043624,0.0,1.0
56.077,-0.0127415825,102.272,-3.1723397031037988,0.046357538130133845,-2.4016364649142106,-2.7983937029854467,-0.03860644665694951,0.0,1.0
56.181,-0.022506267,102.259,-3.167613829317737,0.044524650063365215,-2.360614548433477,-2.7936299193366225,-0.025936362956928388,0.0,1.0
56.285,-0.029440084,102.262,-3.163123728640038,0.041823439892380965,-2.3448004043575237,-2.7871898353981543,-0.013491628046279791,0.0,1.0
56.389,-0.03383204,102.267,-3.1589451787199856,0.038533289339392714,-2.366178660964771,-2.7827318977282447,-0.005170253223031877,0.0,1.0
56.493,-0.036584824,102.273,-3.155128123839039,0.03487161221727665,-2.427591275129574,-2.7837570128491587,-0.004105903215636766,0.0,1.0
56.597,-0.037591625,102.269,-3.1517020492773535,0.031014437045901407,-2.4512571947436603,-2.7864242618579,-0.005109082980854024,0.0,1.0
56.701,-0.037284948,102.266,-3.148679014087874,0.02712085505947413,-2.4486364218527203,-2.788270361137104,-0.005237905504580434,0.0,1.0
56.805,-0.03609573,102.267,-3.146056866517413,0.023305059757083108,-2.451937795770472,-2.7899472504749774,-0.005317583737063203,0.0,1.0
56.909,-0.034003533,102.269,-3.143822688713569,0.019659898009150703,-2.4678808560931227,-2.7926357415860497,-0.0066103395071013885,0.0,1.0
57.013,-0.031418353,102.268,-3.141954960102368,0.01625795989856075,-2.473277704330517,-2.7953206431962814,-0.0078391124414973,0.0,1.0
57.117,-0.028518286,102.267,-3.1404262009445616,0.013141254674642812,-2.4694414391978037,-2.7972015296412143,-0.008147084588823315,0.0,1.0
57.221,-0.025324427,102.258,-3.1392051011521707,0.010341433640569005,-2.3997821356538678,-2.7925351326608787,-0.0015244098543116189,0.0,1.0
57.325,-0.022181151,102.27,-3.1382580471415706,0.007871143486350181,-2.4248844011535597,-2.79049397299904,0.0011976631742479094,0.0,1.0
57.429,-0.019443657,102.265,-3.137552001696635,0.005706653531640191,-2.4106153904829735,-2.7873680730778956,0.004582768376147621,0.0,1.0
57.533,-0.016547097,102.268,-3.137055828723509,0.0038351344130927657,-2.419580667375017,-2.7853855641325826,0.006162066164075122,0.0,1.0
57.637,-0.013516025,102.263,-3.136738265427817,0.002271852042525456,-2.3911439302498545,-2.7811397908151947,0.009859536753908084,0.0,1.0
57.741,-0.011052746,102.261,-3.1365684267696925,0.0009942759983236147,-2.3517082762843273,-2.773931091585836,0.0161147973298904,0.0,1.0
57.845,-0.008978345,102.264,-3.1365191861354598,-4.734072461777582e-05,-2.3392489412591826,-2.766530269170324,0.021591427596808058,0.0,1.0
57.949,-0.006775968,102.265,-3.1365667092312166,-0.0008665649630134604,-2.336311517263741,-2.7598690183643617,0.025420153928054905,0.0,1.0
58.053,-0.0050586993,102.269,-3.1366888329271116,-0.0014819676503544305,-2.363446180455687,-2.7565917338413573,0.025032130074939603,0.0,1.0
58.157,-0.0034477403,102.263,-3.136865958975498,-0.0019243025109177054,-2.3443872868730784,-2.752253516314861,0.025818563700595862,0.0,1.0
58.261,-0.0024779276,102.268,-3.1370821094427375,-0.0022324372436856635,-2.364207195827548,-2.750425439584694,0.023792469042844683,0.0,1.0
58.365,-0.0011267922,102.264,-3.1373240300786387,-0.0024198826774960154,-2.353014282713476,-2.7480787635769555,0.02261835176388924,0.0,1.0
58.469,6.557442e-05,102.262,-3.137578567409875,-0.002475066000130563,-2.3289457403642553,-2.744106860659239,0.023355368459156173,0.0,1.0
58.573,0.0007008009,102.257,-3.137833901994983,-0.0024352144827140265,-2.272075864069655,-2.735763556895248,0.028653267657952175,0.0,1.0
58.781,0.0016454295,102.268,-3.1383150497789702,-0.002191206517164202,-2.302833988744803,-2.728730070245387,0.028099076770247082,0.0,1.0
58.885,0.0015575904,102.258,-3.1385342742907687,-0.0020246494789613215,-2.2537459127965196,-2.7205183049412645,0.03235194420634824,0.0,1.0
59.1,0.0022480527,102.267,-3.138925594964742,-0.0016155428370699025,-2.2874501174377335,-2.7146303364032875,0.029002632372912604,0.0,1.0
59.204,0.0020745492,102.267,-3.13908192310413,-0.0013907675357773656,-2.320213381057173,-2.7166948981690866,0.02171378376142457,0.0,1.0
59.308,0.0019944466,102.274,-3.1392155603631373,-0.0011791797528281581,-2.403376055092266,-2.7274424159739046,0.006419217316538585,0.0,1.0
59.412,0.0018031246,102.26,-3.1393279264249747,-0.000981706051738539,-2.358793694541028,-2.7316171904390454,0.0008508697810009208,0.0,1.0
59.516,0.0017919627,102.256,-3.1394203027385355,-0.000794761516736428,-2.2910913065024636,-2.7282985508363375,0.004230950765838716,0.0,1.0
59.62,0.0016270729,102.277,-3.1394937128640676,-0.0006169716665759498,-2.3913663155458322,-2.7353486138049554,-0.003959052311009188,0.0,1.0
59.724,0.0015974741,102.258,-3.1395491587422466,-0.0004492952214792199,-2.3368107589617235,-2.736135302766977,-0.0042066296336251766,0.0,1.0
59.828,0.001606598,102.255,-3.139587221634249,-0.00028268347086903706,-2.2673912687439164,-2.730231655667901,0.0026794213221081123,0.0,1.0
59.932,0.0015278461,102.273,-3.13960814517831,-0.00011969237646606941,-2.3382745212119724,-2.731695512002363,0.0007178527029872289,0.0,1.0
60.036,0.0014013853,102.262,-3.139612672543798,3.262765554192169e-05,-2.320854211866214,-2.731381988821158,0.0009427387121620501,0.0,1.0
60.14,0.0011428457,102.272,-3.139602399666959,0.00016492766828688385,-2.3779954007801347,-2.7363288075842025,-0.004434807329575019,0.0,1.0
60.244,0.0009253104,102.266,-3.139579654895245,0.0002724717877567045,-2.384386046203542,-2.741248358204032,-0.008972656953532478,0.0,1.0
60.348,0.00053300103,102.264,-3.139547374555148,0.00034830398333670953,-2.374816231346468,-2.7446662735821574,-0.01123509366557384,0.0,1.0
60.452,0.00049335836,102.261,-3.139508375665099,0.0004016746714472991,-2.344079334958315,-2.7448301229522554,-0.009700499460294373,0.0,1.0
60.556,0.00040434347,102.27,-3.139464174113521,0.0004483551665902355,-2.3820703302463246,-2.7482733737965797,-0.011883920284078676,0.0,1.0
60.66,0.003418507,102.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.764,0.0025933553,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.868,0.0029014554,102.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.972,0.002788119,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.076,0.0034018494,102.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.18,0.0027684625,102.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.284,0.0030461643,102.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.388,0.0024249516,102.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.492,0.0024200175,102.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.596,0.0023746546,102.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.7,0.002876548,102.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.804,0.0028647482,102.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.908,0.003035441,102.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.012,0.002848139,102.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.116,0.0032853968,102.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.22,0.0030379705,102.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.324,0.0029431935,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.428,0.0029985793,102.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.532,0.0023606233,102.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.636,0.0032263193,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.74,0.0032388996,102.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.844,0.0024140552,102.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.948,0.0021885931,102.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.052,0.0024024565,102.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.156,0.0024955012,102.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.26,0.0025419425,102.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.468,0.0026536826,102.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.572,0.0021470096,102.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.676,0.0036772247,102.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.78,0.001718983,102.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.884,0.0014669113,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.988,0.003933316,102.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.092,0.0024241433,102.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.196,0.0011432301,102.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.3,0.0033213552,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.404,0.0020915382,102.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.508,0.002585277,102.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.612,0.0015990008,102.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.716,0.003001079,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.82,0.0019627083,102.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.924,0.0021702927,102.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.028,0.002835242,102.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.132,0.0017357264,102.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.236,0.0037188567,102.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.34,0.0017940644,102.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.548,0.0023175087,102.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.652,0.003147941,102.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.756,0.0021320842,102.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.86,0.0020204578,102.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.964,0.0021981709,102.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.068,0.0021951422,102.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.172,0.0025173128,102.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.276,0.0017617512,102.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.38,0.0023550931,102.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.484,0.0011845846,102.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.588,0.0031034052,102.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.796,0.0031194165,102.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.9,0.001486674,102.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.004,0.0019522067,102.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.108,0.0020693801,102.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.212,0.0027996209,102.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.316,0.0017037019,102.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.42,0.0019613914,102.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.524,0.0010704963,102.264,0.0,0.0,-0.033148007456594804,-0.016574003614911792,-1.0755542803777787e-07,0.0,1.0
67.628,0.0010011882,102.261,5.6018347777425384e-06,0.00010772759187966502,0.019410851664792367,-0.0031504836581621705,0.005402187304931772,0.0,1.0
67.732,0.0008523291,102.26,2.1817414995282555e-05,0.00020411048922687613,0.06105860632841031,0.009191658659960415,0.012433230768272048,0.0,1.0
67.836,0.0010405331,102.258,4.816320510953591e-05,0.0003025393206626154,0.11864062782482739,0.024429845144341635,0.023415444336361193,0.0,1.0
67.94,0.0012124692,102.275,8.571941255405415e-05,0.00041969543788581765,-0.10540014040649015,0.005402300284097026,-0.0036379484046978085,0.0,1.0
68.044,0.0012556395,102.267,0.00013604150392487437,0.0005480370884761172,-0.13910555164618932,-0.012672898808249969,-0.024091376498025084,0.0,1.0
68.148,0.0010925998,102.277,0.000199387000195679,0.0006701455321162888,-0.2923649932967673,-0.044030383296385985,-0.05688751830033956,0.0,1.0
68.252,0.0009072112,102.264,0.00027448962457850154,0.0007741357060149252,-0.23029932714012485,-0.06224392163596599,-0.0677587877822109,0.0,1.0
68.356,0.00066306174,102.276,0.00035924575608223123,0.0008557898998260432,-0.3228688718377488,-0.08659539377308731,-0.08435088885245696,0.0,1.0
68.46,0.0007233623,102.268,0.0004519967963248422,0.0009278839509934116,-0.30020282663555636,-0.10404492041654834,-0.0900338689536814,0.0,1.0
68.564,0.0006998447,102.275,0.0005523450789432888,0.0010018907147459608,-0.3520297518920043,-0.12336451300782528,-0.09708577766234815,0.0,1.0
68.668,0.00074730837,102.273,0.000660454815110197,0.0010771426730789265,-0.36990555977169404,-0.14086357796782567,-0.10098718988920154,0.0,1.0
68.772,0.00080497947,102.264,0.0007766750394254968,0.0011578616406768575,-0.29995233043840996,-0.14826031217901556,-0.09311710022879445,0.0,1.0
68.876,0.0007134465,102.267,0.0009011984739527143,0.0012368197925388823,-0.26902462644521735,-0.15088489804027302,-0.08142780725248575,0.0,1.0
68.98,0.00073443854,102.269,0.0010337428135909167,0.0013121098158881072,-0.25965056514950696,-0.15154644095806277,-0.069568770437205,0.0,1.0
69.188,0.0014629794,102.256,0.0013304289272613825,0.0015406412770971642,-0.12933094497855313,-0.140779684448627,-0.03784941626681986,0.0,1.0
69.292,0.0015114342,102.265,0.0014986984343677745,0.0016953107826411698,-0.10587523855311749,-0.1236925983475292,-0.012927991716417366,0.0,1.0
69.5,0.001432819,102.262,0.001883168119251723,0.0020015131104737472,-0.05036850480441798,-0.10054022107133344,0.016435518145813635,0.0,1.0
69.708,0.0015819772,102.257,0.002332090881720176,0.0023150519132614064,0.047598464867675015,-0.06410144181698792,0.05171534304027471,0.0,1.0
69.812,0.0016380748,102.265,0.0025815633012875793,0.0024824946168810046,0.02978288830174543,-0.04178267410413308,0.06697806645900187,0.0,1.0
69.916,0.0014652294,102.26,0.0028481340759694425,0.002643866434693327,0.05967647382305178,-0.02159477236608903,0.07754214036640764,0.0,1.0
70.02,0.0016043707,102.265,0.003131396383821946,0.0028034856393933188,0.041942087605270156,-0.007849034425687369,0.07978624411238083,0.0,1.0
70.124,0.001786091,102.265,0.0034321266986802003,0.0029797896463423846,0.026818715669091057,0.0013963891343880945,0.07714043213470206,0.0,1.0
70.228,0.005945548,102.268,0.003762931173346911,0.003381834866479024,-0.009156157652394161,0.005052193988552329,0.06919956003724648,0.0,1.0
70.436,0.028721238,102.27,0.004841308762483358,0.006987180413678492,-0.06169515240050805,0.006281064147572981,0.05127094710711101,0.0,1.0
70.54,0.058722004,102.272,0.00580442204643048,0.011534228892997076,-0.12298284786669551,-0.005020318575407032,0.03125430412524596,0.0,1.0
70.644,0.0978026,102.272,0.007427224365912451,0.019673508020117983,-0.17161931047766849,-0.018981442225351718,0.012251913184725547,0.0,1.0
70.748,0.14592731,102.271,0.01013231490150845,0.032347463818266996,-0.2030108811187129,-0.03312932073324046,-0.0032601892719921685,0.0,1.0
70.956,0.24758765,102.266,0.021116845193929912,0.07327301976270943,-0.19619954995640035,-0.044070173800788995,-0.009820542913115998,0.0,1.0
71.164,0.3346362,102.254,0.04265496692273732,0.13382430455274802,-0.059642750907361555,-0.030860207550384565,0.016595519518455237,0.0,1.0
71.268,0.37602666,102.263,0.05849432692044173,0.17077877232618524,-0.03778562398683584,-0.014523512897947406,0.04148169750984158,0.0,1.0
71.476,0.42909166,102.255,0.10272447133906813,0.254511077852918,0.06577969679138013,0.02615963677498164,0.09047873168855353,0.0,1.0
71.58,0.44372,102.258,0.1315537062051653,0.2998972849566469,0.10522009598886381,0.06261440158781334,0.1316783756861465,0.0,1.0
71.684,0.45796952,102.265,0.16518119232820513,0.3467851404864317,0.0759757544995281,0.0928118871483021,0.16065921397069188,0.0,1.0
71.788,0.46472046,102.263,0.2037418006293226,0.3947650191504481,0.06807539042171667,0.1218007415079395,0.18525469444793283,0.0,1.0
71.892,0.44284862,102.265,0.24725142933430197,0.44195860979146945,0.045473768262089105,0.1490925455521695,0.2057939075375207,0.0,1.0
72.1,0.38520688,102.25,0.34813506846957176,0.5280763818938248,0.16092754910872345,0.21720020754036268,0.25262798821810856,0.0,1.0
72.204,0.31985435,102.247,0.4049614976639766,0.5647395641524304,0.2675346633425295,0.27353800860476,0.3019124824091412,0.0,1.0
72.308,0.2517904,102.26,0.4652401398291235,0.5944650928694752,0.24654385718052776,0.32405649493369365,0.3370850012470259,0.0,1.0
72.412,0.19140746,102.249,0.5282629164642483,0.6175113808829333,0.31304125815245837,0.3793163957814269,0.37190487763390423,0.0,1.0
